filename,title,caption,category,era,region,status,last_posted,times_posted,notes
owid-per-capita-electricity-generation.png,Electricity Generation per Person,Iceland and Norway generate more electricity per person than anywhere on Earth — hydropower's gift. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,2026-07-16T16:58:41+00:00,1,OWID per-capita-electricity-generation; imported 2026-07-04; posted 2026-07-16 id 2077800096452821380
owid-share-co2-embedded-in-trade.png,CO2 Embedded in Trade,Rich countries 'outsource' emissions: the map of CO2 hidden inside imported goods. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,2026-07-19T20:35:16+00:00,1,OWID share-co2-embedded-in-trade; imported 2026-07-04; posted 2026-07-19 id 2078941763129999575
owid-per-capita-ghg-emissions.png,Greenhouse Gas Emissions per Person,"All greenhouse gases counted, per person: the Gulf states and cattle giants top the map. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,2026-07-21T01:15:47+00:00,1,OWID per-capita-ghg-emissions; imported 2026-07-04; posted 2026-07-21 id 2079374745661804623
owid-per-capita-co2-aviation.png,Aviation Emissions per Person,Flying is a rich-world habit: aviation CO2 per person is 100x higher in some countries than others. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,,0,OWID per-capita-co2-aviation; imported 2026-07-04
owid-economic-inequality-gini-index.png,Income Inequality (Gini Index),"Southern Africa and Latin America hold the world's deepest income divides. Inequality, mapped. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,2026-08-14T07:56:57+00:00,1,OWID economic-inequality-gini-index; imported 2026-07-04; posted 2026-08-14 id 2088173013405471015
owid-unemployment-rate.png,Unemployment Rates,From under 1% to over 25% — the world's job markets are more different than its climates. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,2026-08-17T14:53:39+00:00,1,OWID unemployment-rate; imported 2026-07-04; posted 2026-08-17 id 2089365040608526794
owid-inflation-of-consumer-prices.png,Inflation by Country,"While central banks fight over 2% vs 3%, some countries live with 50%+ inflation. The price-stability map. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,2026-07-30T17:56:41+00:00,1,OWID inflation-of-consumer-prices; imported 2026-07-04; posted 2026-07-30 id 2082888121943777574
owid-trade-as-share-of-gdp.png,Trade as Share of GDP,Small open economies trade 3-4x their GDP; continental giants barely half. Globalization's map. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,,0,OWID trade-as-share-of-gdp; imported 2026-07-04
owid-female-labor-force-participation-rates.png,Female Labor Force Participation,Where women work — and where they're kept out of the workforce. One of the most consequential maps in economics. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,,0,OWID female-labor-force-participation-rates; imported 2026-07-04
owid-real-gdp-growth.png,GDP Growth by Country,"The fastest-growing economies on Earth are almost all in Africa and Asia. Growth, mapped. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,2026-08-04T21:48:09+00:00,1,OWID real-gdp-growth; imported 2026-07-04; posted 2026-08-04 id 2084758309903433738
owid-tax-revenues-as-a-share-of-gdp-unu-wider.png,Tax Revenue as Share of GDP,Scandinavians hand over 40%+ of GDP in taxes; in much of Africa the state collects under 15%. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,2026-08-09T19:11:08+00:00,1,OWID tax-revenues-as-a-share-of-gdp-unu-wider; imported 2026-07-04; posted 2026-08-09 id 2086530735091982749
owid-gender-gap-in-average-wages-ilo.png,Gender Wage Gap,"The pay gap between men and women, mapped country by country. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,,0,OWID gender-gap-in-average-wages-ilo; imported 2026-07-04
owid-youth-not-in-education-employment-training.png,Youth Not in School or Work (NEET),"In some countries, 1 in 3 young people is neither studying nor working. The NEET map. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,,0,OWID youth-not-in-education-employment-training; imported 2026-07-04
owid-fixed-broadband-subscriptions-per-100-people.png,Broadband Subscriptions,"Fixed broadband: near-universal in East Asia and Europe, still rare across Africa. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,2026-07-14T01:09:09+00:00,1,OWID fixed-broadband-subscriptions-per-100-people; imported 2026-07-04; posted 2026-07-14 id 2076836362863378763
owid-scientific-and-technical-journal-articles.png,Scientific Publications by Country,China now publishes more scientific papers than the US — the research map has flipped in 20 years. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,,0,OWID scientific-and-technical-journal-articles; imported 2026-07-04
owid-patent-applications-per-million.png,Patent Applications per Million People,"East Asia files more patents per person than anywhere on Earth. Innovation, mapped. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,2026-07-15T09:45:25+00:00,1,OWID patent-applications-per-million; imported 2026-07-04; posted 2026-07-15 id 2077328674269917336
owid-gender-inequality-index-from-the-human-development-report.png,Gender Inequality Index,"The UN's gender inequality map: Scandinavia at one end, the Sahel and parts of the Middle East at the other. Data: Our World in Data (CC BY)",Demographics & language,Modern,World,active,2026-08-17T02:02:42+00:00,1,OWID gender-inequality-index-from-the-human-development-report; imported 2026-07-04; posted 2026-08-17 id 2089171027519750633
owid-share-of-women-in-parliament.png,Women in Parliament,Rwanda has the world's highest share of women in parliament — ahead of every Western democracy. Data: Our World in Data (CC BY),Oddities & superlatives,Modern,World,active,2026-07-17T09:42:14+00:00,1,OWID share-of-women-in-parliament; imported 2026-07-04; posted 2026-07-17 id 2078052645689004247
owid-human-rights-index-vdem.png,Human Rights Index,The V-Dem human rights map: how strongly states protect — or violate — their citizens' rights. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,2026-07-26T01:21:39+00:00,1,OWID human-rights-index-vdem; imported 2026-07-04; posted 2026-07-26 id 2081188159954539007
owid-rule-of-law-index.png,Rule of Law Index,Where courts constrain power and contracts hold — and where they don't. The rule-of-law map. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,,0,OWID rule-of-law-index; imported 2026-07-04
owid-refugee-population-by-country-or-territory-of-origin.png,Refugees by Country of Origin,Most of the world's refugees come from a handful of countries — the map of the world's broken places. Data: Our World in Data (CC BY),Wars & conflicts,Modern,World,active,2026-08-09T05:28:55+00:00,1,OWID refugee-population-by-country-or-territory-of-origin; imported 2026-07-04; posted 2026-08-09 id 2086323818868408753
owid-terrorism-deaths.png,Deaths from Terrorism,Terrorism kills overwhelmingly in a narrow band from the Sahel to South Asia — not where headlines suggest. Data: Our World in Data (CC BY),Wars & conflicts,Modern,World,active,2026-07-31T11:05:30+00:00,1,OWID terrorism-deaths; imported 2026-07-04; posted 2026-07-31 id 2083147032739336252
owid-military-expenditure-total.png,Total Military Spending,"The US spends more on defense than the next several countries combined. The world's military budgets, mapped. Data: Our World in Data (CC BY)",Wars & conflicts,Modern,World,active,2026-08-14T15:21:37+00:00,1,OWID military-expenditure-total; imported 2026-07-04; posted 2026-08-14 id 2088284914307264648
owid-share-of-urban-population-living-in-slums.png,Urban Population in Slums,"Over half of city dwellers in parts of Africa live in slums — urbanization's dark side, mapped. Data: Our World in Data (CC BY)",Demographics & language,Modern,World,active,2026-07-26T12:49:46+00:00,1,OWID share-of-urban-population-living-in-slums; imported 2026-07-04; posted 2026-07-26 id 2081361330825494796
owid-access-to-clean-fuels-and-technologies-for-cooking.png,Access to Clean Cooking Fuels,"2+ billion people still cook with wood, dung, or charcoal — the indoor smoke kills millions. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,2026-08-12T03:03:49+00:00,1,OWID access-to-clean-fuels-and-technologies-for-cooking; imported 2026-07-04; posted 2026-08-12 id 2087374465122381829
owid-share-using-safely-managed-sanitation.png,Safely Managed Sanitation,"The sanitation map: what much of the world takes for granted, billions still lack. Data: Our World in Data (CC BY)",Demographics & language,Modern,World,active,2026-08-10T08:13:36+00:00,1,OWID share-using-safely-managed-sanitation; imported 2026-07-04; posted 2026-08-10 id 2086727650987413693
owid-seats-held-by-women-in-national-parliaments.png,Women's Seats in Parliament,"The share of parliamentary seats held by women, mapped worldwide. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,,0,OWID seats-held-by-women-in-national-parliaments; imported 2026-07-04
owid-natural-population-growth.png,Natural Population Growth,Births minus deaths: Africa is expanding fast while half of Europe and East Asia shrink without migration. Data: Our World in Data (CC BY),Demographics & language,Modern,World,active,,0,OWID natural-population-growth; imported 2026-07-04
owid-share-of-electricity-production-from-fossil-fuels.png,Fossil Share of Electricity,Some grids are 95%+ fossil-fueled; others nearly zero. The decarbonization scoreboard. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,,0,OWID share-of-electricity-production-from-fossil-fuels; imported 2026-07-04
owid-agriculture-share-gdp.png,Agriculture's Share of GDP,"In the poorest countries, farming is half the economy. In the richest, ~1%. Development in one map. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,,0,OWID agriculture-share-gdp; imported 2026-07-04
owid-arable-land-use-per-person.png,Arable Land per Person,"Kazakhstan and Australia have cropland to spare; Japan and Egypt farm scraps. Land per person, mapped. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,2026-08-17T09:08:28+00:00,1,OWID arable-land-use-per-person; imported 2026-07-04; posted 2026-08-17 id 2089278172558700774
owid-pesticide-use-tonnes.png,Pesticide Use by Country,The world sprays ~3.5 million tonnes of pesticides a year — the map of where. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,,0,OWID pesticide-use-tonnes; imported 2026-07-04
owid-poultry-production-tonnes.png,Poultry Production,"Chicken is quietly becoming humanity's #1 meat — the US, China and Brazil lead the map. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,2026-07-10T07:24:25+00:00,1,OWID poultry-production-tonnes; imported 2026-07-04; posted 2026-07-10 id 2075481248978682202
owid-egg-production-thousand-tonnes.png,Egg Production,China produces roughly 40% of the world's eggs. 🥚 Data: Our World in Data (CC BY),Oddities & superlatives,Modern,World,active,2026-08-12T17:28:07+00:00,1,OWID egg-production-thousand-tonnes; imported 2026-07-04; posted 2026-08-12 id 2087591972877832331
owid-sugar-cane-production.png,Sugar Cane Production,Brazil and India grow most of the world's sugar cane — the crop that reshaped continents and history. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,,0,OWID sugar-cane-production; imported 2026-07-04
owid-maize-production.png,Maize Production,Corn: an American grass that became the world's biggest crop. The US and China grow half of it. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,,0,OWID maize-production; imported 2026-07-04
owid-soybean-production.png,Soybean Production,The soybean boom: Brazil overtook the US as the world's top producer — Argentina third. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,2026-07-24T06:16:35+00:00,1,OWID soybean-production; imported 2026-07-04; posted 2026-07-24 id 2080537607994487212
owid-orange-production.png,Orange Production,"Brazil grows the most oranges on Earth — most become juice, not fruit bowls. 🍊 Data: Our World in Data (CC BY)",Oddities & superlatives,Modern,World,active,2026-08-17T05:08:07+00:00,1,OWID orange-production; imported 2026-07-04; posted 2026-08-17 id 2089217685137854517
owid-apple-production.png,Apple Production,China grows about half the world's apples. 🍎 Data: Our World in Data (CC BY),Oddities & superlatives,Modern,World,active,,0,OWID apple-production; imported 2026-07-04
owid-avocado-production.png,Avocado Production,The avocado on your toast is almost certainly Mexican — one country dominates the world map. Data: Our World in Data (CC BY),Oddities & superlatives,Modern,World,active,2026-08-02T14:07:27+00:00,1,OWID avocado-production; imported 2026-07-04; posted 2026-08-02 id 2083917596735283437
owid-share-electricity-hydro.png,Hydropower Share of Electricity,"Paraguay, Norway, and DR Congo run almost entirely on falling water. The hydro map. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,,0,OWID share-electricity-hydro; imported 2026-07-04
owid-renewable-share-energy.png,Renewable Share of Energy,How much of each country's total energy — not just electricity — actually comes from renewables. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,,0,OWID renewable-share-energy; imported 2026-07-04
owid-share-of-land-area-used-for-agriculture.png,Share of Land Used for Agriculture,Some countries farm 70%+ of their land; others barely 1%. What the world does with its ground. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,2026-08-10T02:40:40+00:00,1,OWID share-of-land-area-used-for-agriculture; imported 2026-07-04; posted 2026-08-10 id 2086643865235370165
owid-cattle-livestock-count-heads.png,Cattle Population by Country,Brazil and India each host over 200 million cattle — there are ~1.5 billion on Earth. Data: Our World in Data (CC BY),Oddities & superlatives,Modern,World,active,2026-07-19T01:15:23+00:00,1,OWID cattle-livestock-count-heads; imported 2026-07-04; posted 2026-07-19 id 2078649867878924341
owid-universal-health-coverage-index.png,Universal Health Coverage Index,"How close each country gets to healthcare-for-all, on one WHO-scored map. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,2026-08-08T02:28:02+00:00,1,OWID universal-health-coverage-index; imported 2026-07-04; posted 2026-08-08 id 2085915911999930776
owid-share-of-people-who-say-they-are-happy.png,Share of People Who Say They're Happy,Ask the world 'are you happy?' and the map that comes back isn't the one wealth predicts. Data: Our World in Data (CC BY),Oddities & superlatives,Modern,World,active,2026-07-20T13:40:30+00:00,1,OWID share-of-people-who-say-they-are-happy; imported 2026-07-04; posted 2026-07-20 id 2079199770426409467
fm-gothic-architecture-europe.png,Gothic Architecture in Europe,"Pointed arches, flying buttresses, impossible windows. Gothic swept from Paris across Europe from the 1140s — and stopped almost exactly at the Orthodox and Ottoman frontier.",Religion & culture,Medieval,Europe,active,2026-08-18T10:55:20+00:00,1,Forummapping original; imported 2026-08-17; posted 2026-08-18 id 2089667455849550002
fm-romanesque-architecture-europe.png,Romanesque Architecture in Europe,"Before Gothic went vertical, Europe built thick walls, round arches and small windows. Romanesque: the architecture of a continent still expecting to be attacked.",Religion & culture,Medieval,Europe,active,2026-08-17T20:53:50+00:00,1,Forummapping original; imported 2026-08-17; posted 2026-08-17 id 2089455683590672675
fm-renaissance-architecture-europe.png,Renaissance Architecture in Europe,"It began with one dome in Florence and spread until half of Europe was quoting ancient Rome. Renaissance architecture, mapped.",Religion & culture,Medieval,Europe,excluded,,0,Forummapping original; imported 2026-08-17; TYPO IN IMAGE: title reads 'RENEIASSINCE' instead of 'RENAISSANCE' — excluded from rotation until the graphic is fixed
fm-baroque-architecture-europe.png,Baroque Architecture in Europe,"Baroque was the Counter-Reformation's answer to austerity: drama, gold and motion. It reached from Rome to Moscow — the widest spread of any European style.",Religion & culture,Medieval,Europe,active,,0,Forummapping original; imported 2026-08-17
fm-royal-families-hungary.png,Royal Families in the Kingdom of Hungary,"918 years of Hungarian kings in one bar: the Árpáds ruled for three centuries, then the crown passed through Anjou, Luxembourg, Hunyadi, Jagiello, Zápolya — and finally 400 years of Habsburgs.",Royal houses,Various,Europe,active,2026-08-17T22:49:59+00:00,1,Forummapping original; imported 2026-08-17; posted 2026-08-17 id 2089484915104465387
fm-royal-families-france.png,Royal Families in the Kingdom of France,"883 years of French monarchy, three dynasties: Capet, Valois, Bourbon — all descended from Hugh Capet in 987. Then the revolution, and the short strange codas of Orléans and Bonaparte.",Royal houses,Various,Europe,active,2026-08-18T13:23:37+00:00,1,Forummapping original; imported 2026-08-17; posted 2026-08-18 id 2089704773956112396
